time_s,ecg_raw,ecg_cleaned
1.262800000000000011e+01,4.940000000000000000e+02,-1.795368730036623361e+01
1.262899999999999956e+01,4.930000000000000000e+02,-1.819794681102147393e+01
1.263000000000000078e+01,4.940000000000000000e+02,-1.842957662226237048e+01
1.263100000000000023e+01,4.940000000000000000e+02,-1.864500130301075131e+01
1.263199999999999967e+01,4.960000000000000000e+02,-1.884080896720351816e+01
1.263299999999999912e+01,4.970000000000000000e+02,-1.901377221955307917e+01
1.263400000000000034e+01,4.940000000000000000e+02,-1.916084292804854172e+01
1.263499999999999979e+01,4.890000000000000000e+02,-1.927912219190747933e+01
1.263599999999999923e+01,4.850000000000000000e+02,-1.936580867970785391e+01
1.263700000000000045e+01,4.830000000000000000e+02,-1.941813031956526814e+01
1.263799999999999990e+01,4.810000000000000000e+02,-1.943326602120682978e+01
1.263899999999999935e+01,4.830000000000000000e+02,-1.940826555776191853e+01
1.264000000000000057e+01,4.870000000000000000e+02,-1.933997677082773237e+01
1.264100000000000001e+01,4.930000000000000000e+02,-1.922498972005230655e+01
1.264199999999999946e+01,4.990000000000000000e+02,-1.905960713299734977e+01
1.264300000000000068e+01,5.020000000000000000e+02,-1.883984942504236670e+01
1.264400000000000013e+01,4.990000000000000000e+02,-1.856150062764206865e+01
1.264499999999999957e+01,4.970000000000000000e+02,-1.822019885086926649e+01
1.264600000000000080e+01,4.970000000000000000e+02,-1.781157157198595442e+01
1.264700000000000024e+01,4.970000000000000000e+02,-1.733141233067673426e+01
1.264799999999999969e+01,4.960000000000000000e+02,-1.677589163188641663e+01
1.264899999999999913e+01,4.910000000000000000e+02,-1.614179134792286163e+01
1.265000000000000036e+01,4.890000000000000000e+02,-1.542674900394105286e+01
1.265099999999999980e+01,4.890000000000000000e+02,-1.462949631069625411e+01
1.265199999999999925e+01,4.910000000000000000e+02,-1.375007538318028999e+01
1.265300000000000047e+01,4.920000000000000000e+02,-1.279001636126784547e+01
1.265399999999999991e+01,4.970000000000000000e+02,-1.175246162793856186e+01
1.265499999999999936e+01,5.000000000000000000e+02,-1.064222439699735645e+01
1.265600000000000058e+01,5.010000000000000000e+02,-9.465772922655389721e+00
1.265700000000000003e+01,5.030000000000000000e+02,-8.231135711950512857e+00
1.265799999999999947e+01,5.060000000000000000e+02,-6.947727607701385644e+00
1.265900000000000070e+01,5.080000000000000000e+02,-5.626101158914963207e+00
1.266000000000000014e+01,5.070000000000000000e+02,-4.277632030910348604e+00
1.266099999999999959e+01,5.080000000000000000e+02,-2.914151089940698380e+00
1.266200000000000081e+01,5.100000000000000000e+02,-1.547539036032342885e+00
1.266300000000000026e+01,5.100000000000000000e+02,-1.893019140574431491e-01
1.266399999999999970e+01,5.130000000000000000e+02,1.149852583005788853e+00
1.266499999999999915e+01,5.160000000000000000e+02,2.460417439720867350e+00
1.266600000000000037e+01,5.160000000000000000e+02,3.734446959397889287e+00
1.266699999999999982e+01,5.150000000000000000e+02,4.965856587725729021e+00
1.266799999999999926e+01,5.150000000000000000e+02,6.150644843431822828e+00
1.266900000000000048e+01,5.160000000000000000e+02,7.287023160686719514e+00
1.266999999999999993e+01,5.150000000000000000e+02,8.375443077707986461e+00
1.267099999999999937e+01,5.170000000000000000e+02,9.418514492426027118e+00
1.267200000000000060e+01,5.190000000000000000e+02,1.042081353133956156e+01
1.267300000000000004e+01,5.240000000000000000e+02,1.138858379353549033e+01
1.267399999999999949e+01,5.270000000000000000e+02,1.232934015466306654e+01
1.267500000000000071e+01,5.270000000000000000e+02,1.325138972419760286e+01
1.267600000000000016e+01,5.260000000000000000e+02,1.416328968681634137e+01
1.267699999999999960e+01,5.260000000000000000e+02,1.507326634052411940e+01
1.267800000000000082e+01,5.260000000000000000e+02,1.598862337167400050e+01
1.267900000000000027e+01,5.280000000000000000e+02,1.691516998682882544e+01
1.267999999999999972e+01,5.270000000000000000e+02,1.785670068837664459e+01
1.268099999999999916e+01,5.250000000000000000e+02,1.881455802248900611e+01
1.268200000000000038e+01,5.280000000000000000e+02,1.978730740765406892e+01
1.268299999999999983e+01,5.310000000000000000e+02,2.077054912778127260e+01
1.268399999999999928e+01,5.360000000000000000e+02,2.175688681219208220e+01
1.268500000000000050e+01,5.370000000000000000e+02,2.273606440680702434e+01
1.268599999999999994e+01,5.370000000000000000e+02,2.369527506137937323e+01
1.268699999999999939e+01,5.350000000000000000e+02,2.461963591714564359e+01
1.268800000000000061e+01,5.330000000000000000e+02,2.549281296877476066e+01
1.268900000000000006e+01,5.300000000000000000e+02,2.629777055413773112e+01
1.268999999999999950e+01,5.300000000000000000e+02,2.701761119672605815e+01
1.269100000000000072e+01,5.310000000000000000e+02,2.763646409764662693e+01
1.269200000000000017e+01,5.330000000000000000e+02,2.814037512435945843e+01
1.269299999999999962e+01,5.380000000000000000e+02,2.851814817376759592e+01
1.269400000000000084e+01,5.430000000000000000e+02,2.876208767974746650e+01
1.269500000000000028e+01,5.440000000000000000e+02,2.886859500894438213e+01
1.269599999999999973e+01,5.470000000000000000e+02,2.883857756547461193e+01
1.269699999999999918e+01,5.470000000000000000e+02,2.867763840756959226e+01
1.269800000000000040e+01,5.470000000000000000e+02,2.839602564582073896e+01
1.269899999999999984e+01,5.460000000000000000e+02,2.800833421408799850e+01
1.269999999999999929e+01,5.430000000000000000e+02,2.753296697925237169e+01
1.270100000000000051e+01,5.380000000000000000e+02,2.699137666708189087e+01
1.270199999999999996e+01,5.360000000000000000e+02,2.640712376279001106e+01
1.270299999999999940e+01,5.350000000000000000e+02,2.580479745831068072e+01
1.270400000000000063e+01,5.310000000000000000e+02,2.520885602849709883e+01
1.270500000000000007e+01,5.270000000000000000e+02,2.464244905939636965e+01
1.270599999999999952e+01,5.280000000000000000e+02,2.412628627882271459e+01
1.270700000000000074e+01,5.290000000000000000e+02,2.367761616179327078e+01
1.270800000000000018e+01,5.290000000000000000e+02,2.330937207466064365e+01
1.270899999999999963e+01,5.330000000000000000e+02,2.302953480942350950e+01
1.271000000000000085e+01,5.350000000000000000e+02,2.284074849533399387e+01
1.271100000000000030e+01,5.350000000000000000e+02,2.274021279004264429e+01
1.271199999999999974e+01,5.340000000000000000e+02,2.271985880475061137e+01
1.271299999999999919e+01,5.340000000000000000e+02,2.276680033295765426e+01
1.271400000000000041e+01,5.330000000000000000e+02,2.286403656675012286e+01
1.271499999999999986e+01,5.310000000000000000e+02,2.299136849124818127e+01
1.271599999999999930e+01,5.290000000000000000e+02,2.312647934866853205e+01
1.271700000000000053e+01,5.290000000000000000e+02,2.324612062791728917e+01
1.271799999999999997e+01,5.320000000000000000e+02,2.332733946683195825e+01
1.271899999999999942e+01,5.370000000000000000e+02,2.334868146246866871e+01
1.272000000000000064e+01,5.410000000000000000e+02,2.329130476943459982e+01
1.272100000000000009e+01,5.410000000000000000e+02,2.313994690657841957e+01
1.272199999999999953e+01,5.400000000000000000e+02,2.288369455029740251e+01
1.272300000000000075e+01,5.370000000000000000e+02,2.251651822807176018e+01
1.272400000000000020e+01,5.350000000000000000e+02,2.203754752538544182e+01
1.272499999999999964e+01,5.320000000000000000e+02,2.145107733938236549e+01
1.272600000000000087e+01,5.310000000000000000e+02,2.076631093352290591e+01
1.272700000000000031e+01,5.310000000000000000e+02,1.999686013442294907e+01
1.272799999999999976e+01,5.290000000000000000e+02,1.916003607954627341e+01
1.272899999999999920e+01,5.270000000000000000e+02,1.827597469745302305e+01
1.273000000000000043e+01,5.240000000000000000e+02,1.736664896905340782e+01
1.273099999999999987e+01,5.210000000000000000e+02,1.645482457014161071e+01
1.273199999999999932e+01,5.210000000000000000e+02,1.556301655096022252e+01
1.273300000000000054e+01,5.220000000000000000e+02,1.471250231980863354e+01
1.273399999999999999e+01,5.240000000000000000e+02,1.392244063917814856e+01
1.273499999999999943e+01,5.260000000000000000e+02,1.320913808390032784e+01
1.273600000000000065e+01,5.250000000000000000e+02,1.258549407511442553e+01
1.273700000000000010e+01,5.230000000000000000e+02,1.206064392021381693e+01
1.273799999999999955e+01,5.220000000000000000e+02,1.163980703695816921e+01
1.273900000000000077e+01,5.190000000000000000e+02,1.132433549617845792e+01
1.274000000000000021e+01,5.190000000000000000e+02,1.111194690531231544e+01
1.274099999999999966e+01,5.220000000000000000e+02,1.099711610145491569e+01
1.274200000000000088e+01,5.220000000000000000e+02,1.097159262444507988e+01
1.274300000000000033e+01,5.220000000000000000e+02,1.102500584047225196e+01
1.274399999999999977e+01,5.240000000000000000e+02,1.114551706081087090e+01
1.274499999999999922e+01,5.250000000000000000e+02,1.132047805624882741e+01
1.274600000000000044e+01,5.240000000000000000e+02,1.153705785404441997e+01
1.274699999999999989e+01,5.240000000000000000e+02,1.178280432901770247e+01
1.274799999999999933e+01,5.240000000000000000e+02,1.204611345876462458e+01
1.274900000000000055e+01,5.240000000000000000e+02,1.231658672016028966e+01
1.275000000000000000e+01,5.220000000000000000e+02,1.258526543188555280e+01
1.275099999999999945e+01,5.200000000000000000e+02,1.284473936006051531e+01
1.275200000000000067e+01,5.190000000000000000e+02,1.308913509178108825e+01
1.275300000000000011e+01,5.200000000000000000e+02,1.331399708904030810e+01
1.275399999999999956e+01,5.230000000000000000e+02,1.351608058237698984e+01
1.275500000000000078e+01,5.270000000000000000e+02,1.369308025612247093e+01
1.275600000000000023e+01,5.320000000000000000e+02,1.384332181449743615e+01
1.275699999999999967e+01,5.310000000000000000e+02,1.396544489161775360e+01
1.275799999999999912e+01,5.280000000000000000e+02,1.405810535878829803e+01
1.275900000000000034e+01,5.230000000000000000e+02,1.411972295255847776e+01
1.275999999999999979e+01,5.180000000000000000e+02,1.414829643793277825e+01
1.276099999999999923e+01,5.170000000000000000e+02,1.414130344660817862e+01
1.276200000000000045e+01,5.190000000000000000e+02,1.409569597093257620e+01
1.276299999999999990e+01,5.220000000000000000e+02,1.400799559057642796e+01
1.276399999999999935e+01,5.250000000000000000e+02,1.387448524879318690e+01
1.276500000000000057e+01,5.270000000000000000e+02,1.369148719873096276e+01
1.276600000000000001e+01,5.270000000000000000e+02,1.345571003926550624e+01
1.276699999999999946e+01,5.250000000000000000e+02,1.316464197398162383e+01
1.276800000000000068e+01,5.240000000000000000e+02,1.281696293918009388e+01
1.276900000000000013e+01,5.220000000000000000e+02,1.241294537939214138e+01
1.276999999999999957e+01,5.200000000000000000e+02,1.195481244215806882e+01
1.277100000000000080e+01,5.190000000000000000e+02,1.144702335862269393e+01
1.277200000000000024e+01,5.200000000000000000e+02,1.089645880102656150e+01
1.277299999999999969e+01,5.220000000000000000e+02,1.031248396949490775e+01
1.277399999999999913e+01,5.230000000000000000e+02,9.706873841226187238e+00
1.277500000000000036e+01,5.220000000000000000e+02,9.093593075989408803e+00
1.277599999999999980e+01,5.210000000000000000e+02,8.488432061431987918e+00
1.277699999999999925e+01,5.230000000000000000e+02,7.908509954921715490e+00
1.277800000000000047e+01,5.220000000000000000e+02,7.371664724045576378e+00
1.277899999999999991e+01,5.220000000000000000e+02,6.895758464595248327e+00
1.277999999999999936e+01,5.220000000000000000e+02,6.497933057562940817e+00
1.278100000000000058e+01,5.190000000000000000e+02,6.193855955897475951e+00
1.278200000000000003e+01,5.130000000000000000e+02,5.996998125456833861e+00
1.278299999999999947e+01,5.090000000000000000e+02,5.917985625493379587e+00
1.278400000000000070e+01,5.080000000000000000e+02,5.964062927254982327e+00
1.278500000000000014e+01,5.090000000000000000e+02,6.138699984452422598e+00
1.278599999999999959e+01,5.120000000000000000e+02,6.441366662515574326e+00
1.278700000000000081e+01,5.100000000000000000e+02,6.867487986922095722e+00
1.278800000000000026e+01,5.110000000000000000e+02,7.408582529995952015e+00
1.278899999999999970e+01,5.190000000000000000e+02,8.052574967487442947e+00
1.278999999999999915e+01,5.240000000000000000e+02,8.784263274292303691e+00
1.279100000000000037e+01,5.250000000000000000e+02,9.585912011843097602e+00
1.279199999999999982e+01,5.250000000000000000e+02,1.043793637552653131e+01
1.279299999999999926e+01,5.260000000000000000e+02,1.131963760995068391e+01
1.279400000000000048e+01,5.270000000000000000e+02,1.220994931187402344e+01
1.279499999999999993e+01,5.280000000000000000e+02,1.308815601056093492e+01
1.279599999999999937e+01,5.280000000000000000e+02,1.393454997036926635e+01
1.279700000000000060e+01,5.270000000000000000e+02,1.473099889977504162e+01
1.279800000000000004e+01,5.260000000000000000e+02,1.546140549832547073e+01
1.279899999999999949e+01,5.270000000000000000e+02,1.611204874386111641e+01
1.280000000000000071e+01,5.270000000000000000e+02,1.667180570107761994e+01
1.280100000000000016e+01,5.270000000000000000e+02,1.713226064944690208e+01
1.280199999999999960e+01,5.240000000000000000e+02,1.748771483089290157e+01
1.280300000000000082e+01,5.240000000000000000e+02,1.773511462728435362e+01
1.280400000000000027e+01,5.250000000000000000e+02,1.787391823100349697e+01
1.280499999999999972e+01,5.260000000000000000e+02,1.790592083759650066e+01
1.280599999999999916e+01,5.270000000000000000e+02,1.783505626554961410e+01
1.280700000000000038e+01,5.270000000000000000e+02,1.766718909534787940e+01
1.280799999999999983e+01,5.260000000000000000e+02,1.740990647748320086e+01
1.280899999999999928e+01,5.250000000000000000e+02,1.707231334592069771e+01
1.281000000000000050e+01,5.250000000000000000e+02,1.666482958048740315e+01
1.281099999999999994e+01,5.260000000000000000e+02,1.619898334099057635e+01
1.281199999999999939e+01,5.260000000000000000e+02,1.568719189483839926e+01
1.281300000000000061e+01,5.290000000000000000e+02,1.514252016408221913e+01
1.281400000000000006e+01,5.290000000000000000e+02,1.457840810961800848e+01
1.281499999999999950e+01,5.290000000000000000e+02,1.400836090724800087e+01
1.281600000000000072e+01,5.310000000000000000e+02,1.344560038502930510e+01
1.281700000000000017e+01,5.290000000000000000e+02,1.290268191462662095e+01
1.281799999999999962e+01,5.270000000000000000e+02,1.239108725472577888e+01
1.281900000000000084e+01,5.240000000000000000e+02,1.192081001036913079e+01
1.282000000000000028e+01,5.200000000000000000e+02,1.149995565585673774e+01
1.282099999999999973e+01,5.170000000000000000e+02,1.113438178583004934e+01
1.282199999999999918e+01,5.130000000000000000e+02,1.082740585687975177e+01
1.282300000000000040e+01,5.140000000000000000e+02,1.057960680283607324e+01
1.282399999999999984e+01,5.160000000000000000e+02,1.038874343099858066e+01
1.282499999999999929e+01,5.180000000000000000e+02,1.024980657072295998e+01
1.282600000000000051e+01,5.180000000000000000e+02,1.015521393562083219e+01
1.282699999999999996e+01,5.180000000000000000e+02,1.009514717731715017e+01
1.282799999999999940e+01,5.190000000000000000e+02,1.005802041403071634e+01
1.282900000000000063e+01,5.190000000000000000e+02,1.003105946313393559e+01
1.283000000000000007e+01,5.220000000000000000e+02,1.000096195696603196e+01
1.283099999999999952e+01,5.250000000000000000e+02,9.954601272441736981e+00
1.283200000000000074e+01,5.260000000000000000e+02,9.879732416601406442e+00
1.283300000000000018e+01,5.240000000000000000e+02,9.765656146412599270e+00
1.283399999999999963e+01,5.200000000000000000e+02,9.603798892286492972e+00
1.283500000000000085e+01,5.200000000000000000e+02,9.388170479737674157e+00
1.283600000000000030e+01,5.220000000000000000e+02,9.115668933321709133e+00
1.283699999999999974e+01,5.230000000000000000e+02,8.786211308218993210e+00
1.283799999999999919e+01,5.200000000000000000e+02,8.402680850908756938e+00
1.283900000000000041e+01,5.180000000000000000e+02,7.970693034479254813e+00
1.283999999999999986e+01,5.160000000000000000e+02,7.498195270555390479e+00
1.284099999999999930e+01,5.160000000000000000e+02,6.994926488337375403e+00
1.284200000000000053e+01,5.160000000000000000e+02,6.471772469872834499e+00
1.284299999999999997e+01,5.170000000000000000e+02,5.940060133179211554e+00
1.284399999999999942e+01,5.160000000000000000e+02,5.410838319340133928e+00
1.284500000000000064e+01,5.170000000000000000e+02,4.894193726227610952e+00
1.284600000000000009e+01,5.170000000000000000e+02,4.398648326434810407e+00
1.284699999999999953e+01,5.160000000000000000e+02,3.930679033584755899e+00
1.284800000000000075e+01,5.120000000000000000e+02,3.494391895380640989e+00
1.284900000000000020e+01,5.050000000000000000e+02,3.091372263298197698e+00
1.284999999999999964e+01,5.010000000000000000e+02,2.720719967420215823e+00
1.285100000000000087e+01,5.010000000000000000e+02,2.379265392508328691e+00
1.285200000000000031e+01,5.060000000000000000e+02,2.061949461774395420e+00
1.285299999999999976e+01,5.120000000000000000e+02,1.762338843572575753e+00
1.285399999999999920e+01,5.170000000000000000e+02,1.473238085746767734e+00
1.285500000000000043e+01,5.190000000000000000e+02,1.187353587780531239e+00
1.285599999999999987e+01,5.190000000000000000e+02,8.979608647150576495e-01
1.285699999999999932e+01,5.180000000000000000e+02,5.995266996091497269e-01
1.285800000000000054e+01,5.170000000000000000e+02,2.882414950703016676e-01
1.285899999999999999e+01,5.150000000000000000e+02,-3.757589765276001664e-02
1.285999999999999943e+01,5.130000000000000000e+02,-3.772289494271506283e-01
1.286100000000000065e+01,5.090000000000000000e+02,-7.275663682580592040e-01
1.286200000000000010e+01,5.080000000000000000e+02,-1.083081206233446059e+00
1.286299999999999955e+01,5.070000000000000000e+02,-1.436177725915138925e+00
1.286400000000000077e+01,5.070000000000000000e+02,-1.777586080513722022e+00
1.286500000000000021e+01,5.070000000000000000e+02,-2.096895156659899229e+00
1.286599999999999966e+01,5.060000000000000000e+02,-2.383166695325061202e+00
1.286700000000000088e+01,5.050000000000000000e+02,-2.625589485868741413e+00
1.286800000000000033e+01,5.040000000000000000e+02,-2.814131210114333204e+00
1.286899999999999977e+01,5.030000000000000000e+02,-2.940147333217940417e+00
1.286999999999999922e+01,5.030000000000000000e+02,-2.996910994865817024e+00
1.287100000000000044e+01,5.050000000000000000e+02,-2.980034647393051905e+00
1.287199999999999989e+01,5.070000000000000000e+02,-2.887762568411880171e+00
1.287299999999999933e+01,5.060000000000000000e+02,-2.721122610239217199e+00
1.287400000000000055e+01,5.070000000000000000e+02,-2.483934882928270138e+00
1.287500000000000000e+01,5.080000000000000000e+02,-2.182683793304292852e+00
1.287599999999999945e+01,5.100000000000000000e+02,-1.826267373362357116e+00
1.287700000000000067e+01,5.120000000000000000e+02,-1.425643671066570972e+00
1.287800000000000011e+01,5.130000000000000000e+02,-9.933978679650217192e-01
1.287899999999999956e+01,5.150000000000000000e+02,-5.432556463685503934e-01
1.288000000000000078e+01,5.140000000000000000e+02,-8.956825585793667943e-02
1.288100000000000023e+01,5.130000000000000000e+02,3.532070105641111346e-01
1.288199999999999967e+01,5.120000000000000000e+02,7.710102363927727742e-01
1.288299999999999912e+01,5.110000000000000000e+02,1.150649329704055646e+00
1.288400000000000034e+01,5.100000000000000000e+02,1.480224779493459319e+00
1.288499999999999979e+01,5.080000000000000000e+02,1.749500012015597461e+00
1.288599999999999923e+01,5.070000000000000000e+02,1.950212133671000991e+00
1.288700000000000045e+01,5.070000000000000000e+02,2.076320557180053594e+00
1.288799999999999990e+01,5.080000000000000000e+02,2.124192798662829507e+00
1.288899999999999935e+01,5.100000000000000000e+02,2.092727606870226520e+00
1.289000000000000057e+01,5.110000000000000000e+02,1.983415668669053389e+00
1.289100000000000001e+01,5.140000000000000000e+02,1.800337651961834817e+00
1.289199999999999946e+01,5.170000000000000000e+02,1.550098586658603672e+00
1.289300000000000068e+01,5.180000000000000000e+02,1.241696857662296871e+00
1.289400000000000013e+01,5.150000000000000000e+02,8.863256871624867195e-01
1.289499999999999957e+01,5.120000000000000000e+02,4.971051640206080591e-01
1.289600000000000080e+01,5.100000000000000000e+02,8.874380917655330658e-02
1.289700000000000024e+01,5.110000000000000000e+02,-3.228695668455632273e-01
1.289799999999999969e+01,5.080000000000000000e+02,-7.211403623409110564e-01
1.289899999999999913e+01,5.050000000000000000e+02,-1.089302357788317410e+00
1.290000000000000036e+01,5.050000000000000000e+02,-1.411000995203280706e+00
1.290099999999999980e+01,5.050000000000000000e+02,-1.670910985746753008e+00
1.290199999999999925e+01,5.070000000000000000e+02,-1.855369225478376682e+00
1.290300000000000047e+01,5.110000000000000000e+02,-1.953000042978561224e+00
1.290399999999999991e+01,5.120000000000000000e+02,-1.955306468797610497e+00
1.290499999999999936e+01,5.090000000000000000e+02,-1.857198840697118492e+00
1.290600000000000058e+01,5.090000000000000000e+02,-1.657430956187591287e+00
1.290700000000000003e+01,5.110000000000000000e+02,-1.358914429980852212e+00
1.290799999999999947e+01,5.120000000000000000e+02,-9.688841196751378781e-01
1.290900000000000070e+01,5.110000000000000000e+02,-4.988915708182686815e-01
1.291000000000000014e+01,5.080000000000000000e+02,3.539058680731106687e-02
1.291099999999999959e+01,5.040000000000000000e+02,6.145626065122711257e-01
1.291200000000000081e+01,5.040000000000000000e+02,1.216090007397014672e+00
1.291300000000000026e+01,5.060000000000000000e+02,1.815084057700258491e+00
1.291399999999999970e+01,5.100000000000000000e+02,2.385249111874207628e+00
1.291499999999999915e+01,5.140000000000000000e+02,2.899964699287167491e+00
1.291600000000000037e+01,5.150000000000000000e+02,3.333460192918132670e+00
1.291699999999999982e+01,5.150000000000000000e+02,3.662031327339679621e+00
1.291799999999999926e+01,5.130000000000000000e+02,3.865241472146103696e+00
1.291900000000000048e+01,5.140000000000000000e+02,3.927046989544214828e+00
1.291999999999999993e+01,5.160000000000000000e+02,3.836785655543794249e+00
1.292099999999999937e+01,5.170000000000000000e+02,3.589970256131291393e+00
1.292200000000000060e+01,5.160000000000000000e+02,3.188836117893288247e+00
1.292300000000000004e+01,5.150000000000000000e+02,2.642601300527006369e+00
1.292399999999999949e+01,5.140000000000000000e+02,1.967411042992726733e+00
1.292500000000000071e+01,5.150000000000000000e+02,1.185953185420457467e+00
1.292600000000000016e+01,5.130000000000000000e+02,3.267478839844073502e-01
1.292699999999999960e+01,5.130000000000000000e+02,-5.768679279350541478e-01
1.292800000000000082e+01,5.110000000000000000e+02,-1.488024190106139066e+00
1.292900000000000027e+01,5.080000000000000000e+02,-2.367817082875712575e+00
1.292999999999999972e+01,5.070000000000000000e+02,-3.176958827864651891e+00
1.293099999999999916e+01,5.040000000000000000e+02,-3.877502913894372405e+00
1.293200000000000038e+01,5.040000000000000000e+02,-4.434563806271694553e+00
1.293299999999999983e+01,5.040000000000000000e+02,-4.817948460820708156e+00
1.293399999999999928e+01,5.010000000000000000e+02,-5.003619585616893239e+00
1.293500000000000050e+01,4.980000000000000000e+02,-4.974917478377401281e+00
1.293599999999999994e+01,4.970000000000000000e+02,-4.723478071443510728e+00
1.293699999999999939e+01,5.000000000000000000e+02,-4.249798968144900435e+00
1.293800000000000061e+01,5.050000000000000000e+02,-3.563421993670045751e+00
1.293900000000000006e+01,5.110000000000000000e+02,-2.682719209504696778e+00
1.293999999999999950e+01,5.110000000000000000e+02,-1.634288467933669331e+00
1.294100000000000072e+01,5.100000000000000000e+02,-4.519834019908073319e-01
1.294200000000000017e+01,5.100000000000000000e+02,8.243797204538511059e-01
1.294299999999999962e+01,5.090000000000000000e+02,2.150580493372343138e+00
1.294400000000000084e+01,5.100000000000000000e+02,3.479748016242005804e+00
1.294500000000000028e+01,5.120000000000000000e+02,4.764230595100558574e+00
1.294599999999999973e+01,5.180000000000000000e+02,5.957497462747931571e+00
1.294699999999999918e+01,5.210000000000000000e+02,7.015987666485408170e+00
1.294800000000000040e+01,5.210000000000000000e+02,7.900824579886674748e+00
1.294899999999999984e+01,5.230000000000000000e+02,8.579321702469362876e+00
1.294999999999999929e+01,5.230000000000000000e+02,9.026216100169024870e+00
1.295100000000000051e+01,5.230000000000000000e+02,9.224579419607144004e+00
1.295199999999999996e+01,5.220000000000000000e+02,9.166372148280940380e+00
1.295299999999999940e+01,5.220000000000000000e+02,8.852623857360757853e+00
1.295400000000000063e+01,5.210000000000000000e+02,8.293239664726309357e+00
1.295500000000000007e+01,5.180000000000000000e+02,7.506450198780856731e+00
1.295599999999999952e+01,5.130000000000000000e+02,6.517938079261519135e+00
1.295700000000000074e+01,5.120000000000000000e+02,5.359687603484293739e+00
1.295800000000000018e+01,5.120000000000000000e+02,4.068615313336046313e+00
1.295899999999999963e+01,5.110000000000000000e+02,2.685046964326092134e+00
1.296000000000000085e+01,5.080000000000000000e+02,1.251110854386187521e+00
1.296100000000000030e+01,5.060000000000000000e+02,-1.908815775129388548e-01
1.296199999999999974e+01,5.060000000000000000e+02,-1.599999389720144327e+00
1.296299999999999919e+01,5.060000000000000000e+02,-2.938137019242581527e+00
1.296400000000000041e+01,5.060000000000000000e+02,-4.171285561347758630e+00
1.296499999999999986e+01,5.060000000000000000e+02,-5.270585858129104295e+00
1.296599999999999930e+01,5.040000000000000000e+02,-6.213130550546721587e+00
1.296700000000000053e+01,5.020000000000000000e+02,-6.982494827998389830e+00
1.296799999999999997e+01,5.010000000000000000e+02,-7.568988374491618210e+00
1.296899999999999942e+01,5.010000000000000000e+02,-7.969633346741157531e+00
1.297000000000000064e+01,5.000000000000000000e+02,-8.187884577245906570e+00
1.297100000000000009e+01,5.000000000000000000e+02,-8.233118111747820933e+00
1.297199999999999953e+01,5.020000000000000000e+02,-8.119922305569202692e+00
1.297300000000000075e+01,5.040000000000000000e+02,-7.867231769988520362e+00
1.297400000000000020e+01,5.030000000000000000e+02,-7.497348347103620192e+00
1.297499999999999964e+01,5.030000000000000000e+02,-7.034894982479684700e+00
1.297600000000000087e+01,5.030000000000000000e+02,-6.505747948312349038e+00
1.297700000000000031e+01,5.040000000000000000e+02,-5.935990528395784338e+00
1.297799999999999976e+01,5.050000000000000000e+02,-5.350927269495774574e+00
1.297899999999999920e+01,5.050000000000000000e+02,-4.774192549378581951e+00
1.298000000000000043e+01,5.040000000000000000e+02,-4.226980864832954765e+00
1.298099999999999987e+01,5.040000000000000000e+02,-3.727419275676571164e+00
1.298199999999999932e+01,5.080000000000000000e+02,-3.290095222806237896e+00
1.298300000000000054e+01,5.100000000000000000e+02,-2.925745820062314095e+00
1.298399999999999999e+01,5.110000000000000000e+02,-2.641108016766125832e+00
1.298499999999999943e+01,5.110000000000000000e+02,-2.438923009197168756e+00
1.298600000000000065e+01,5.100000000000000000e+02,-2.318083157348826528e+00
1.298700000000000010e+01,5.070000000000000000e+02,-2.273905586357313879e+00
1.298799999999999955e+01,5.050000000000000000e+02,-2.298513699372395802e+00
1.298900000000000077e+01,5.040000000000000000e+02,-2.381306008583192746e+00
1.299000000000000021e+01,5.040000000000000000e+02,-2.509490942265522495e+00
1.299099999999999966e+01,5.050000000000000000e+02,-2.668666482896038250e+00
1.299200000000000088e+01,5.080000000000000000e+02,-2.843424456231333775e+00
1.299300000000000033e+01,5.070000000000000000e+02,-3.017960807734815010e+00
1.299399999999999977e+01,5.050000000000000000e+02,-3.176675036660955076e+00
1.299499999999999922e+01,5.040000000000000000e+02,-3.304743879283163821e+00
1.299600000000000044e+01,5.030000000000000000e+02,-3.388656137760429399e+00
1.299699999999999989e+01,5.030000000000000000e+02,-3.416697084572097420e+00
1.299799999999999933e+01,5.040000000000000000e+02,-3.379372044477716663e+00
1.299900000000000055e+01,5.070000000000000000e+02,-3.269759554298278470e+00
1.300000000000000000e+01,5.110000000000000000e+02,-3.083784995479633473e+00
1.300099999999999945e+01,5.140000000000000000e+02,-2.820405933908191276e+00
1.300200000000000067e+01,5.140000000000000000e+02,-2.481700799689752657e+00
1.300300000000000011e+01,5.120000000000000000e+02,-2.072853253261266904e+00
1.300399999999999956e+01,5.090000000000000000e+02,-1.602025881776174110e+00
1.300500000000000078e+01,5.070000000000000000e+02,-1.080118994409436262e+00
1.300600000000000023e+01,5.050000000000000000e+02,-5.204134155893166414e-01
1.300699999999999967e+01,5.040000000000000000e+02,6.189961195443526021e-02
1.300799999999999912e+01,5.040000000000000000e+02,6.502930610083975660e-01
1.300900000000000034e+01,5.070000000000000000e+02,1.227568868633408528e+00
1.300999999999999979e+01,5.090000000000000000e+02,1.776591831229922036e+00
1.301099999999999923e+01,5.110000000000000000e+02,2.281065131780904753e+00
